id,sentence1,sentence2,label
6747,یونگرالا رام بابو ایک تلگو فلم ہے ، جسے پروچوری کرتی نے لکھا اور اس کا انتظام کیا ہے اور اسے کرانتھی مادھو نے تیار کیا ہے۔,ینگارالا رامبابو ایک تلگو فلم ہے جو پروچوری کرتی نے لکھی ہے اور اس کی ہدایت کاری کی ہے اور اسے کرانتھی مادھو نے تیار کیا ہے۔,1
6748,ونرسکی ACM ، IEEE ، Phi Beta Kappa اور سگما الیون کا ممبر ہے۔,ونرسکی ACM ، IEEE ، Phi Beta Kappa ، اور سگما الیون کا ممبر ہے۔,1
6749,ورلڈ بینک ، اقوام متحدہ ، اور ایشین ڈویلپمنٹ بینک کی حمایت سے ، لاؤ پی ڈی آر نے 1974 میں اسٹیج II فنڈ کی بنیاد رکھی۔,اقوام متحدہ ، ایشین ڈویلپمنٹ بینک اور ورلڈ بینک کی حمایت سے ، لاؤ پی ڈی آر نے 1974 میں اسٹیج II فنڈ کی بنیاد رکھی۔,1
6754,اسپرو دائیں ہاتھ کا بلے باز تھا اور اس نے اوسطا 18.75 اور 64 کے ٹاپ اسکور کے ساتھ 2 فرسٹ کلاس میچوں میں 4 اننگز کھیلی۔,اسپرو دائیں ہاتھ کا کھلاڑی تھا اور اس نے اوسطا 18.75 اور 64 کی اعلی درجہ بندی کے ساتھ 2 فرسٹ کلاس میچوں میں 4 اننگز کھیلی۔,1
6757,مسز خوشی نے 1901 - 1919 اور 1926 - 1936 میں اوومبولینڈ میں اداکاری کی تھی ، اور وہاں اسکولوں کے پہلے انسپکٹر کی حیثیت سے وہاں کام کیا تھا۔,مسز گلیڈ نے 1901 - 1919 اور 1926 میں - 1936 میں اوومبولینڈ میں کام کیا تھا اور وہاں اسکولوں کے پہلے انسپکٹر کی حیثیت سے کام کیا تھا۔,0
6761,اپنے والد ، چارلی کلاؤسن (زیک میک گائر) اور ایوی کو فورا. ہی بتائیں۔,فوری طور پر اس کے والد ، زیک میک گائر (چارلی کلاؤسن) ، اور ایوی کو بتائیں۔,0
6765,دریائے والسیا رومانیہ میں دریائے ایریئول گھوڑی کی ایک آب و ہوا ہے۔,دریائے اریئول ماری رومانیہ میں دریائے وِلیسیہ کی ایک معاون ہے۔,0
6766,1096 میں یہ ارنولف ڈی مونٹگمری کے پاس پہنچا ، لیکن 1102 میں اومالس میں واپس آیا ، جس نے اسے 1221 تک برقرار رکھا۔,1096 میں یہ ارنولف ڈی مونٹگمری میں واپس آگیا ، لیکن 1102 میں اومالس کے پاس چلا گیا ، جس نے اسے 1221 تک برقرار رکھا۔,0
6767,پائپر سٹی کو نیویارک کے سموئیل کراس اور فلاڈیلفیا کے ولیم اے پائپر نے 1867 (5 مارچ ، 1820 - 6 جولائی ، 1896) نے ڈیزائن کیا تھا۔,پائپر سٹی 1867 میں فلاڈیلفیا کے سموئیل کراس اور نیو یارک کے ولیم اے پائپر (5 مارچ 1820 - 6 جولائی 1896) نے رکھی تھی۔,0
6775,ٹورنٹو کے لئے ڈسٹی بیکر کے بعد اور ورلڈ سیریز میں حصہ لینے والے سٹیو گیسٹن پہلے بلیک منیجر بن گئے اور,ڈسٹ بیکر ٹورنٹو کے لئے سٹیو گیسٹن کے بعد ورلڈ سیریز میں شامل ہونے اور اس میں حصہ لینے والا پہلا بلیک منیجر بن گیا۔,0
6779,فین ووڈ 22 ویں کانگریس کے ضلع میں واقع ہے اور وہ نیو جرسی کے 12 ویں ریاستی قانون ساز ضلع کا حصہ ہے۔,فین ووڈ 12 ویں کانگریس کے ضلع میں واقع ہے اور وہ نیو جرسی کے 22 ویں ریاستی قانون ساز ضلع کا حصہ ہے۔,0
6781,گٹارسٹ بین ایبر بوب اور باسسٹ جیریڈ سویلی کے بعد ڈن ووڈی ، جارجیا میں 1999 میں تشکیل دیا گیا یہ بینڈ رینیگیڈس چھوڑ گیا ، اور گٹارسٹ کول الیگزینڈر نے دوبارہ کام چھوڑ دیا۔,اس بینڈ کی بنیاد ڈن ووڈی ، جارجیا میں 1999 میں رکھی گئی تھی ، جب گٹارسٹ کول الیگزینڈر اور باسسٹ جیرڈ سویلی نے رینیگیڈس چھوڑ دیا تھا ، اور گٹارسٹ بین ایبر بوب نے دوبارہ کام چھوڑ دیا تھا۔,0
6790,22 فروری 2013 کو نشر ہونے والے واقعہ کے دوران گلوکنر نے میسن کی حیثیت سے اپنی پہلی اسکرین پیش کی۔,اس واقعہ کے دوران گلوکنر کی حیثیت سے اس کی پہلی اسکرین پیشی 22 فروری ، 2013 کو نشر کی گئی تھی۔,0
6805,اب اس میں جدید اونچی عمارتیں ، عصری خریداری کے بڑے علاقے ، ایک نیا میٹرا ٹرین اسٹیشن ، اور کئی نئی خوردہ اور خدمات کی سہولیات شامل ہیں۔,اس میں اب جدید اونچی عمارتیں ، نئی شاپنگ اسٹریٹس ، ایک بڑی عصری میٹرا ٹرین اسٹیشن ، اور کئی نئی خوردہ اور خدمات کی سہولیات شامل ہیں۔,0
6806,سکاٹش فٹ بال میں ، ہر سطح پر نیم پیشہ ور ٹیمیں سکاٹش پریمیئرشپ کے نیچے دکھائی دیتی ہیں ، زیادہ تر ٹیمیں اسکاٹش چیمپین شپ کے نیچے نیم پیشہ ور ہیں۔,سکاٹش فٹ بال میں ، نیم پیشہ ور ٹیمیں سکاٹش پریمیئرشپ کے نیچے ہر سطح پر مقابلہ کرتی ہیں ، زیادہ تر ٹیمیں اسکاٹش چیمپین شپ کے نیچے نیم پیشہ ور ہیں۔,1
6812,ایک مجوزہ منڈووی ندی (مہادئی ندی) پانی کے موڑ اور ہائرو الیکٹرک پاور پلانٹ کے منصوبے کے نتیجے میں کچھ یا تمام گاولی کو وسرجن کا سامنا کرنا پڑے گا۔,ایک مجوزہ مہادائی ندی (منڈووی ندی) پانی کے موڑ اور ہائرو الیکٹرک پاور پلانٹ پروجیکٹ کے نتیجے میں کچھ یا تمام گیوالی کو ڈوبا جائے گا۔,1
6822,راجر راجر پرچارڈ ، 1653 میں انگلینڈ سے ملفورڈ ، کنیکٹیکٹ میں ہجرت کرگئے ، نے الزبتھ پرڈڈن سے شادی کی,الزبتھ الزبتھ پرڈڈن ، 1653 میں انگلینڈ سے ملفورڈ ، کنیکٹیکٹ میں ہجرت کر گئیں ، نے راجر پرچارڈ سے شادی کی,0
6824,سولئی ڈی مورنٹ نے چین میں فرانسیسی سفارتی کور میں کئی سال کام کیا ، جہاں انہوں نے کئی چینی شہروں میں فرانسیسی قونصل کی حیثیت سے خدمات انجام دیں۔,سولئی ڈی مورنٹ نے چین میں فرانسیسی سفارتی کور میں کئی سال کام کیا ، جہاں وہ کئی چینی شہروں میں فرانسیسی قونصل تھا۔,1
6830,فائنل میں برائن ڈبل 6 - 1 ، 6 - 3 کو شکست دے کر فنڈو ارگیلو نے یہ اعزاز جیتا۔,فائنل میں برائن ڈبل 6 - 1 ، 6 - 3 کو شکست دے کر فائنل میں فاؤنڈو ارگیلو نے یہ اعزاز جیتا۔,1
6831,لوساگبیور (پہلے لوساکپیر رومانیائزڈ ؛ بھی سوانورڈی اور سوون) آرمینیا کے صوبہ شیرک کا ایک گاؤں ہے۔,لوساگبیور (جو لوساکپائور کے طور پر بھی رومان ہے۔ سابقہ ​​، سوانورڈی اور سوان) آرمینیا کے صوبہ شیرک کا ایک گاؤں ہے۔,0
6832,شکاگو بیئرز جنات 27 - 21 پر گر پڑے اور 1976 کے بعد پہلی بار وہ 0 - 6 تھے۔,شکاگو بیئرز جنات 27 - 21 میں گر گئے ، اور 1976 کے بعد پہلی بار 0 - 6 تھے۔,1
6848,صرف 10 دن بعد اس کا رونی سیڈینو کے لئے سیئٹل مرینرز کے ساتھ ہارون ہیلمین کے ساتھ مل کر تجارت ہوئی۔,صرف 10 دن بعد ، اس کے ساتھ رونی سیڈینو کے ساتھ سیئٹل مرینرز کے ساتھ ہارون ہیلمین کے لئے تجارت کی گئی۔,0
6850,ریٹزیئس اسٹاک ہوم میں پیدا ہوا تھا ، اناٹومیسٹ اینڈرس ریٹزیئس (اور فطرت پسند اور کیمسٹ اینڈرس جاہان ریٹزیئس کے پوتے) کا بیٹا تھا۔,ریٹزیئس اسٹاک ہوم میں پیدا ہوا تھا ، اناٹومیسٹ اینڈرس ریٹزیئس (اور نیچرلسٹ اور کیمسٹ اینڈرس جاہان ریٹزیئس کا پوتا) کا بیٹا تھا۔,1
6853,فرینک اور اس کی اہلیہ کے دو بچے ہیں ، فرینک جونیئر اور نولے ، اور چھ پوتے پوتے: ٹومی ، اولیویا ، ٹیلر ، ایلیسا ، گیروکس اور ٹیسا۔,فرینک فرینک اور اس کی اہلیہ کے دو بچے ہیں ، فرینک جونیئر اور نولے ، اور چھ پوتے پوتے: ٹومی ، اولیویا ، ٹیلر ، ایلیسا ، گیروکس اور ٹیسا۔,1
6860,لوساگبیور (جو لوساکپائور کے طور پر بھی رومان ہے۔ سابقہ ​​، سوانورڈی اور سوان) آرمینیا کے صوبہ شیرک کا ایک گاؤں ہے۔,لوساگبیئیر (جسے لوساخپیر رومنائزڈ بھی کہا جاتا ہے ؛ سابقہ ​​سوانورڈی اور سوون) آرمینیا کے شیرک صوبہ کا ایک گاؤں ہے۔,1
6865,وہ مشاہدہ کی گئی تھی کیونکہ `` میں ایک بہت بڑی صلاحیت اور ایک بہت بڑی صلاحیت ہے اور وہ مستقبل میں ایک انوکھی میوزیکل شخصیت میں ترقی کرے گی۔,وہ مشاہدہ کی گئی تھی کیونکہ '' بہت بڑی صلاحیت اور ایک بہت بڑی صلاحیت ہے اور وہ مستقبل میں ایک منفرد میوزیکل شخصیت `` تک بڑھے گی۔,1
6871,ٹیلر اپنی موت تک بیس بال میں شکاگو وائٹ سوکس اور ملواکی اور اٹلانٹا بہادروں کے لئے ایک اسکاؤٹ رہا۔,ٹیلر اپنی موت تک شکاگو وائٹ سوکس اور ملواکی اور اٹلانٹا بہادروں کے اسکاؤٹ کے طور پر بیس بال میں سرگرم رہا۔,1
6873,ملیٹ نے لیٹ کامبی ریگس کے جان ایلڈ ورتھ کی بیوہ مریم ایلڈ ورتھ سے شادی کی ، برک شائر اور 1664 تک فیلڈ برک شائر کے تھامس وائٹ کی بیٹی۔,مالیٹ نے 1664 میں برک شائر ، برک شائر کے لیٹ کامبی ریگس کے ذریعہ تھامس وائٹ کی بیوہ مریم الڈ ورتھ سے شادی کی۔,0
6880,اسکاٹ لینڈ کی یونائیٹڈ پریسبیٹیرین مشنری سوسائٹی 1864 میں اپنے ایجنٹوں کو چین بھیجتی ہے۔,1864 میں ، چین کی یونائیٹڈ پریسبیٹیرین مشنری سوسائٹی نے اپنے ایجنٹوں کو اسکاٹ لینڈ بھیج دیا۔,0
6884,1985 کے ایک ایپی سوڈ میں `` آج رات کے شو میں جانی کارسن نے اداکاری کی تھی۔,جانی کارسن کے ساتھ `` آج کی رات کے شو کے 1985 کے ایک پرکرن میں ، جانی نے اس کہانی کا ذکر کیا اور سائڈ کِک ایڈ میک میمن کو کہانی سنائی۔,1
6890,انجیلہ وارن سے مراد شیکسپیئر ہے اور جان ملٹن کے `` کوموس '' کے حوالے سے: `` شیشے ، ٹھنڈی ، پارباسی لہر کے تحت ''۔,انجیلہ وارن سے مراد شیکسپیئر ہے اور جان ملٹن `` کوموس '' کا حوالہ دیا گیا ہے: '' شیشے ، ٹھنڈی ، پارباسی لہر `` کے تحت۔,1
6891,نیویل نے ایچ ٹی جے جے میکنامارا کی سب سے بڑی بیٹی ایڈتھ کرینسٹون میکنامارا سے شادی کی ، جو ایک وقت میں کاؤنٹی عدالتوں کے جج اور ریلوے کمشنر تھے۔,ایچ ٹی جے میکنمارا نے مسٹر نیویل کی بڑی بیٹی ایڈتھ کرینسٹون میکنامارا سے شادی کی ، جو ایک وقت میں کاؤنٹی عدالتوں کا جج اور ریلوے کمشنر تھے۔,0
6892,اس کا بیٹا ، سیموئیل پرووسٹ ، جان (1742 - 1815) کا باپ تھا ، جو نیو یارک کے پہلے پروٹسٹنٹ بشپ بشپ تھا۔,اس کا بیٹا جان سیموئل پرووسٹ (1742 - 1815) کا باپ تھا ، جو نیو یارک کے پہلے پروٹسٹنٹ ایپسکوپل بشپ تھا۔,0
6895,ویمبنور ایک گاؤں ہے جو ہندوستان کے شہر کیرالہ میں تروانتھا پورم ضلع کے نیدومانگڈ تالک میں واقع ہے۔ ویمبنور نڈومانگڈ تالک کے ارویوکارا پنچایت کے تحت آتا ہے۔,ویمبنور ہندوستان کے کیرالہ میں نڈومانگاد تالک کے ارویککارا تالک کا ایک گاؤں ہے۔ ویمبنور ضلع تروانتھا پورم کے نڈومانگڈ پنچایت کے تحت آتا ہے۔,0
6902,جان ریڈ کنگ اعلان کنندہ تھے ، اور رے بلوچ نے آرکسٹرا کی ہدایت کی۔,اعلان کنندہ رے رے بلوچ تھا ، جان ریڈ کنگ نے آرکسٹرا کی قیادت کی۔,0
6921,چہرے کی نقل و حرکت کی یہ شکلیں دماغ کے انہی علاقوں سے آتی ہیں۔,چہرے کے مواصلات کی یہ شکلیں دماغ کے انہی علاقوں سے آتی ہیں۔,1
6927,انہوں نے بلی ایکسٹین کے بینڈ کے ساتھ ریکارڈ کیا اور 1946 میں لیونل ہیمپٹن بینڈ کھیلا۔,انہوں نے لیونل ہیمپٹن کے بینڈ کے ساتھ کھیلا اور 1946 میں ، اس نے بلی ایکسٹائن بینڈ کے ساتھ ریکارڈ کیا۔,0
6928,کیٹا خاندان نے 17 ویں صدی کے اوائل سے 12 ویں صدی تک ، پری امپیریل اور امپیریل تک مالی پر حکمرانی کی۔,کیٹا خاندان نے 17 ویں صدی کے اوائل سے 12 ویں صدی کے اوائل سے پری امپیریل اور امپیریل مالی پر حکمرانی کی۔,1
6930,پوڈکریوا ň وسطی سلوواکیا کے ضلع ڈیٹوا ضلع بنسک بیسٹرا میں ایک گاؤں اور میونسپلٹی ہے۔,پوڈکریواň وسطی سلوواکیا کے ضلع ڈیٹوا ضلع میں ، بنسک بائسٹریکا کے علاقے میں ایک گاؤں اور میونسپلٹی ہے۔,1
6931,1974 میں موجودہ ضلع کو ریپٹن رورل ڈسٹرکٹ اور ساؤتھ ایسٹ ڈربشائر رورل ڈسٹرکٹ کے حصے کے ساتھ ملایا گیا تاکہ شہری ساؤتھ ڈربشائر ڈسٹرکٹ تشکیل دیا جاسکے۔,1974 میں ، اس ضلع کو ریپٹن رورل ڈسٹرکٹ اور ساؤتھ ایسٹ ڈربشائر رورل ڈسٹرکٹ کے ایک حصے کے ساتھ ملایا گیا تاکہ آج کے ساؤتھ ڈربشائر ڈسٹرکٹ کی تشکیل کی جاسکے۔,0
6946,یہ بلی جیر ہارٹ نے لکھا تھا اور اس کی ہدایتکاری سیٹھ ہفمین نے کی تھی۔,یہ سیٹھ ہاف مین نے لکھا تھا اور اس کی ہدایتکاری بلی گیئر ہارٹ نے کی تھی۔,0
6954,وہ قلیل ، براہ راست کھیلے ہوئے آرکیسٹرل میوزک کے ساتھ چھائے ہوئے ہیں اور مبہم ، تقریبا جان بوجھ کر بے رنگ آوازوں پر مشتمل ہیں۔,وہ ویرل آرکیسٹرل میوزک کے ساتھ براہ راست کھیلے جاتے ہیں ، اور مبہم ، تقریبا جان بوجھ کر بے رنگ آوازوں پر مشتمل ہوتے ہیں۔,1
6958,وہ 21 دسمبر 1965 کو میری لینڈ کے شہر آکسن ہل میں پیدا ہوا تھا ، اور نیو ہیون ، کنیکٹیکٹ کے آکسن ہل ہائی اسکول میں تعلیم حاصل کی تھی۔,وہ 21 دسمبر 1965 کو نیو ہیون ، کنیکٹیکٹ میں پیدا ہوا تھا ، اور میری لینڈ کے آکسن ہل میں آکسن ہل ہائی اسکول میں تعلیم حاصل کی تھی۔,0
6959,لٹو نے زنگون کے لئے کلب فٹ بال کھیلا۔,زنگون نے لٹو کے لئے فٹ بال کلب کھیلا۔,0
6960,اگلی ریلیز 1986 میں رون کے بھائی رابرٹ فلر نے تشکیل دی تھی۔,اگلا ورژن 1986 میں رون کے بھائی رابرٹ فلر نے تیار کیا تھا۔,1
6964,2011 میں انہوں نے گلوکار میڈونا کی سوانح حیات بھی لکھی جس کے عنوان سے `` میڈونا کے لئے میڈونا۔ پاپ '' کی ملکہ ، نے کاسٹیلوچیچی کے پبلشر شائع کیا۔,2011 میں انہوں نے گلوکار میڈونا کی سوانح حیات بھی لکھی جس کے عنوان سے `` میڈونا فار میڈونا کو ملکہ پاپ '' ، کاسٹیلوچی کے پبلشر نے شائع کیا۔,1
6966,جون 2005 میں ، بی بی سی کالج آف جرنلزم کو ای لرننگ کورس کے طور پر ون رے کے ساتھ ایگزیکٹو ایڈیٹر کی حیثیت سے کھولا گیا ، جس کا پہلا ڈائریکٹر کیون مارش تھا۔,جون 2005 میں ، بی بی سی کالج آف جرنلزم کو ای لرننگ کورس کے طور پر کیون مارش کے ساتھ ایگزیکٹو ایڈیٹر کی حیثیت سے کھولا گیا ، جس کا پہلا ڈائریکٹر ون رے تھا۔,0
6968,وان ولیمز کے ذریعہ باب `` بلیکڈر '' کے طور پر پیش کردہ موسیقی '' فینٹاسیہ پر گرینسلیوس '' ہے۔,یہ موسیقی ، جو بلیکڈر کورٹس '' باب `` کے طور پر پیش کی جاتی ہے ، وہ وان ولیمز '' فینٹاسیہ آن گرینسلیوز '' ہے۔,0
6969,نمیبیا میں سب سے بڑی وادی افریقہ میں دریائے فش وادی ہے۔,افریقہ میں سب سے بڑی ندی نامیبیا میں دریائے فش وادی ہے۔,0
6970,`` ٹاونٹن کیسل '' یکم اگست کو ریو ڈی جنیرو میں اور 31 اکتوبر کو پینانگ میں تھا۔,`` ٹاونٹن کیسل '' یکم اگست کو ریو ڈی جنیرو اور 31 اکتوبر کو پینانگ میں تھا۔,1
6974,وا کیون بحیرہ انڈمان کا ایک جزیرہ ہے ، جو برما کے جنوبی علاقے میں ریاست پیر کے ساحل سے بالکل دور ہے۔,وا کیون بحیرہ انڈمان کا ایک جزیرہ ہے ، برما کے ساحل سے بالکل دور ، پیر ریاست کے جنوبی علاقے میں۔,0
6976,یہ چین (ہینان) اور ویتنام میں پایا جاتا ہے۔,یہ چین (ہینان) اور ویتنام میں پایا جاتا ہے۔,1
6979,پورٹ ڈی ونسنز واقع ہے جہاں 12 ویں ارونڈیسمنٹ کے شمال مشرقی کونے میں پیرس کے 20 ویں ارونڈیسمنٹ کے جنوب مشرقی کونے سے ملتا ہے۔,پورٹ ڈی ونسنز واقع ہے جہاں 20 ویں ارونڈیسمنٹ کے جنوب مشرقی کونے میں پیرس کے 12 ویں ارونڈیسمنٹ کے شمال مشرقی کونے سے ملتا ہے۔,0
6993,جوکی کے پاس کوئی متحرک حصے نہیں ، کوئی کارکس نہیں ہے جو پہن سکتا ہے ، یا اسپرنگس جو ٹوٹ سکتا ہے۔,جوکی کے کوئی متحرک حصے نہیں ، کوئی کارکس نہیں ہے جو توڑ سکتا ہے یا چشمے پہن سکتا ہے۔,0
6997,اسٹیفن کنگ کے `` دی اسٹینڈ '' میں ، ووڈس ول کا ذکر ناول کا ایک اہم کردار گلین پیکوڈ بیٹ مین کے گھر کے طور پر کیا گیا ہے۔,گلین پیکوڈ بیٹ مین کے `` دی اسٹینڈ '' میں ، ووڈس ول کا ذکر اسٹیفن کنگ کے گھر کے طور پر کیا گیا ہے ، جو اس ناول کا ایک اہم کردار ہے۔,0
7004,شلی مین نے پانچ شافٹ کو صاف کیا اور انہیں پوسانیہ کے ذریعہ مذکور قبروں کے طور پر پہچان لیا۔,شلی مین نے پانچ شافٹ کو پہچان لیا اور انہیں پوسانیاس کے ذریعہ مذکور قبروں کے طور پر صاف کیا۔,0
7005,بنگوما کا رومن کیتھولک ڈائیسیس ایک ڈائیسیس ہے جو کینیا کے کلیسیائی صوبہ کسومو میں واقع بنگوما شہر میں واقع ہے۔,رومن - بنگوما کا کیتھولک ڈائیسیس کینیا کے چرچ صوبہ بنگوما میں واقع کسمو شہر میں ایک ڈائیسیس ہے۔,0
7013,انہوں نے جاپانی فلم `` روانگی '' 2008 میں مساہیرو موٹوکی کے خلاف میکا کوبیاشی کی تصویر کشی کی ، جس نے 81 ویں اکیڈمی ایوارڈز کو غیر ملکی زبان کی بہترین فلم کے طور پر جیتا۔,انہوں نے 2008 کے جاپانی فلم `` روانگی '' میں میکا کوبیشی کے برخلاف مساہیرو موٹوکی کی تصویر کشی کی ، جس نے 81 ویں اکیڈمی ایوارڈز کی بہترین غیر ملکی زبان کی فلم جیتا تھا۔,0
7019,ہل ٹاؤن کی نسل 93 ٪ بنیادی طور پر سفید ، 3 ٪ ایشیائی اور 1 ٪ چینی ہے۔,ہل ٹاؤن کی نسل بنیادی طور پر 93 ٪ پر سفید ہے۔ 3 ٪ ایشین اور 1 ٪ چینی ہیں۔,1
7027,مارٹن ہینسن (لوکاس) کے ساتھ وہ ریاضی کے لئے مشہور کارنیگی اسکالرشپ کا شریک وصول کنندہ ہے۔,وہ ریاضی کے لئے مائشٹھیت کارنیگی اسکالرشپ کے لوکاس (مارٹن ہینسن) کے ساتھ ہم آہنگ ہے۔,1
7029,ورمونٹ شمال کی طرف مچم کے ذریعہ ، نوناواڈنگ اور فارسٹ ہل کے مغرب میں ، ورمونٹ کے ذریعہ جنوب میں اور وانٹیرنا اور رنگ ووڈ کے ذریعہ مشرق میں ہے۔,ورمونٹ ساؤتھ مچم کے شمال میں ، مغرب میں نوناواڈنگ اور فارسٹ ہل کے ذریعہ ، ورمونٹ کے ذریعہ جنوب میں اور وانٹیرنا اور رنگ ووڈ کے ذریعہ مشرق میں ہے۔,0
7035,ان میں سے زیادہ تر آج یونان میں رہتے ہیں ، کچھ اب بھی بلغاریہ میں ہیں۔,ان میں سے اکثریت آج بلغاریہ میں رہتی ہے ، کچھ اب بھی یونان میں ہیں۔,0
7036,کورس بنانے سے پہلے 75s میں سے بہت کم ، ممکنہ طور پر 20 ، کو منسوخ کردیا گیا تھا۔,رینج بنانے سے پہلے بہت کم ، ممکنہ طور پر 20 ، میں سے 20 ، کو منسوخ کردیا گیا تھا۔,1
7039,چاندلر نے کمپیوٹر کو سیکھنے کے ایک آلے کے طور پر پہچان لیا ، لیکن اس نے ایک مروجہ مقصدیت کو مسترد کردیا جو ڈیٹا کو معلومات ، اور معلومات کو علم کے طور پر سمجھا جاتا ہے۔,چاندلر نے کمپیوٹر کو سیکھنے کا ایک آلہ سمجھا ، لیکن اس نے ایک مروجہ مقصدیت کو مسترد کردیا جس نے ڈیٹا کو معلومات اور معلومات کو علم کے طور پر تسلیم کیا۔,0
7044,تاثر پسند اسکول کے ایک معمولی کمپوزر کی حیثیت سے ، اس نے بطور کنڈکٹر فرانسیسی چرچ کی موسیقی میں نمایاں شراکت کی۔,تاثر پسند اسکول میں ایک معمولی کمپوزر ، بطور کنڈکٹر اس نے فرانسیسی چرچ کی موسیقی میں نمایاں شراکت کی۔,1
7046,اس کی شادی الزبتھ ینگ (1854 - 1932) سے ہوئی تھی اور وہ جہاز کے میگنیٹ این او کے والد تھے۔ ینگ فیرنلی اور زمیندار تھامس فیرنلی۔,اس کی شادی الزبتھ ینگ (1854 - 1932) سے ہوئی تھی اور وہ شپنگ میگنیٹ این او کے والد تھے۔ ینگ فیرنلی اور زمیندار تھامس فیرنلی۔,1
7047,تھرڈ ایوینیو کے جنوب سے گزرتے ہوئے ، کراس برونکس ویسٹ باؤنڈ ایگزٹ 3 کی خدمت کرتا ہے ، جو ٹریمونٹ پارک میں کام کرتا ہے۔,کراس برونکس ویسٹ باؤنڈ تھرڈ ایوینیو ، ایگزٹ 3 کے جنوب میں ٹریمونٹ پارک کی خدمت کرتا ہے۔,1
7055,ڈنکن میکانٹیئر 6 اکتوبر 1899 کو انگلینڈ کے کینٹ میں کینٹ میں پیدا ہوئے ، کیپٹن ایور ایونگ میکانٹیئر کا بیٹا تھا۔,ڈنکن میکانٹیئر 6 اکتوبر 1899 کو کینٹ ، انگلینڈ میں پیدا ہوئے ، کیپٹن ایور ایونگ میکانٹیئر کا بیٹا تھا۔,1
7058,2011 کے انتخابات میں ، کانگریس کے ٹارت برہماچاری نے اپنے قریب ترین حریف منوج چکرورتی کو آر ایس پی کے شکست دی۔,2011 کے انتخابات میں ، کانگریس کے ٹارت برہماچاری نے اپنے قریب ترین حریف ، منوج چکرورتی کو آر ایس پی کے شکست دی۔,1
7060,چہرے کے مواصلات کی یہ شکلیں دماغ کے انہی علاقوں سے آتی ہیں۔,مواصلات کی یہی وہی شکلیں دماغ کے چہرے کے علاقوں سے آتی ہیں۔,0
7066,نہر یورپ اور واقعی بیلجیئم میں سب سے قدیم بحری نہروں میں سے ایک ہے۔,نہر بیلجیئم اور یورپ کی سب سے قدیم بحری نہروں میں سے ایک ہے۔,0
7096,جنات شکاگو بیئرز 27 - 21 پر گر پڑے اور 1976 کے بعد پہلی بار 0 - 6 کے ساتھ تھے۔,شکاگو بیئرز جنات 27 - 21 پر گر پڑے اور 0 - 6 کے ساتھ 1976 کے بعد پہلی بار تھے۔,0
7097,ڈورا رنگیلووا بلغاریہ فیڈ کپ ٹیم کی موجودہ کپتان اور ٹینس پلیئر دیمیتار کوزمانوف کی والدہ ہیں۔,ڈورا رنگیلووا موجودہ فیڈ کپ ٹیم کی بلغاریہ کپتان ہیں۔ وہ بھی ٹینس پلیئر دیمیتار کوزمانوف کی والدہ ہیں۔,0
7100,uvular کھجلی ایک قسم کی متضاد آواز ہے جو بین الاقوامی صوتی حروف تہجی میں کچھ بولی جانے والی زبانوں میں علامت کی علامت ہوتی ہے ، جو یہ آواز ہے۔,uvular کھجلی ایک قسم کی آواز کی آواز ہے ، جو کچھ بولی جانے والی زبانوں میں استعمال ہوتی ہے۔ بین الاقوامی صوتی حروف تہجی میں علامت جو اس آواز کی نمائندگی کرتی ہے۔,1
7104,سنگل تھیم `` -m '' کی مذکورہ بالا مثالیں پہلے شخص کے لئے مالک تھیں۔,مذکورہ بالا مثالوں کے مالک تھیم `` -M '' کے لئے پہلے شخص کے لئے واحد تھے۔,0
7105,برائڈل ویل فالس کے قریب یوسمائٹ وادی میں میڈوز کا نام جارج منرو کے لئے بھی رکھا گیا ہے۔,یوسمائٹ ویلی کے قریب برڈالویل کیس میں منرو میڈوز کا نام جارج منرو کے لئے بھی رکھا گیا ہے۔,0
7106,اس کے بچے کیرولن ، برینن ، میٹ پیلوسی ، لارنس (وفات 1970) ، اینڈریو (1971 میں پیدا ہوئے) اور سنتھیا (پیدائش 1981) تھے۔,ان کے بچے کیرولن اور سنتھیا (وفات 1970) ، برینن ، میٹ پیلوسی ، لارنس (پیدائش 1971) اور اینڈریو (پیدائش 1981) تھے۔,0
7113,20 فروری 1959 کو ، وزیر اعظم جان ڈیفن بیکر نے اس منصوبے کو ختم کردیا اور پانچ مکمل تیروں کو ختم کردیا گیا۔,20 فروری ، 1959 کو وزیر اعظم جان ڈفین بیکر نے اس منصوبے کو ختم کیا اور پانچوں کو ختم کرنے والے تیر مکمل ہوگئے۔,0
7116,ان کی جگہ مورٹالہ محمد (1975) اور اولیسگن اوباسانجو (1976) نے لگاتار بغاوتوں میں تبدیل کردی۔,ان کی جگہ اولیسگن اوباسانجو (1975) اور مرٹلہ محمد (1976) نے یکے بعد دیگرے بغاوتوں میں لے لیا۔,0
7117,اس مخطوطہ کو کیسپر رینی گریگوری (278) اور فریڈرک ہنری امبروز سکریونر (نمبر 329) کے ذریعہ عہد نامہ کے نسخوں کی فہرست میں شامل کیا گیا تھا۔,اس مخطوطہ کو نئے عہد نامے کے مسودات کی فہرست میں کاسپر رینی گریگوری (278) اور فریڈرک ہنری امبروز سکریونر (نمبر 329) میں شامل کیا گیا تھا۔,1
